country_name,country_code,discipline,event,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Afghanistan,AFG,Athletics,"100 metres, Men",Sha Mahmood,Noor Zahi,1991-03-21,30,Male,0.0,0.0,none
Afghanistan,AFG,Athletics,"100 metres, Women",Kamia,Yousufi,1996-05-20,25,Female,165.0,55.0,none
Afghanistan,AFG,Shooting,"Air Rifle, 10 metres, Men",Mahdi,Yovari,1997-06-09,24,Male,172.0,0.0,none
Afghanistan,AFG,Swimming,"50 metres Freestyle, Men",Fahim,Anwari,1999-05-05,22,Male,0.0,0.0,none
Afghanistan,AFG,Taekwondo,"Heavyweight, Men",Farzad,Mansouri,2002-03-19,19,Male,0.0,0.0,none
Albania,ALB,Artistic Gymnastics,"Pommelled Horse, Men",Matvei,Petrov,1990-07-16,31,Male,0.0,0.0,none
Albania,ALB,Athletics,"Long Jump, Men",Izmir,Smajlaj,1993-03-29,28,Male,195.0,86.0,none
Albania,ALB,Athletics,"3,000 metres Steeplechase, Women",Luiza,Gega,1988-11-05,33,Female,159.0,45.0,none
Albania,ALB,Judo,"Half-Lightweight, Men",Indrit,Cullhaj,1997-01-16,24,Male,0.0,0.0,none
Albania,ALB,Shooting,"Air Pistol, 10 metres, Women",Manuela,Delilaj,1966-05-09,55,Female,164.0,0.0,none
Albania,ALB,Shooting,"Sporting Pistol, 25 metres, Women",Manuela,Delilaj,1966-05-09,55,Female,164.0,0.0,none
Albania,ALB,Swimming,"100 metres Freestyle, Men",Kledi,Kadiu,2003-10-28,18,Male,0.0,0.0,none
Albania,ALB,Swimming,"50 metres Freestyle, Women",Nikol,Merizaj,1998-08-07,23,Female,180.0,65.0,none
Albania,ALB,Weightlifting,"Middleweight, Men",Briken,Calja,1990-02-19,31,Male,170.0,69.0,none
Albania,ALB,Weightlifting,"Light-Heavyweight, Men",Erkand,Qerimaj,1988-08-10,33,Male,165.0,77.0,none
Algeria,ALG,Athletics,"800 metres, Men",Yassine,Hethat,1991-08-30,30,Male,175.0,65.0,none
Algeria,ALG,Athletics,"400 metres Hurdles, Men",Abdelmalik,Lahoulou,1992-05-07,29,Male,177.0,72.0,none
Algeria,ALG,Athletics,"3,000 metres Steeplechase, Men",Hicham,Bouchicha,1989-05-19,32,Male,182.0,64.0,none
Algeria,ALG,Athletics,"Triple Jump, Men",Mohamed Yasser Al-Tahar,Triki,1997-03-24,24,Male,0.0,0.0,none
Algeria,ALG,Athletics,"400 metres Hurdles, Women",Loubna,Benhadja,2001-02-11,20,Female,0.0,0.0,none
Algeria,ALG,Boxing,"Flyweight, Men",Mohamed,Flissi,1990-02-13,31,Male,162.0,49.0,none
Algeria,ALG,Boxing,"Middleweight, Men",Younes,Nemouchi,1993-09-16,28,Male,0.0,0.0,none
Algeria,ALG,Boxing,"Light-Heavyweight, Men",Mohamed,Houmri,1993-03-13,28,Male,0.0,0.0,none
Algeria,ALG,Boxing,"Heavyweight, Men",Abdelhafid,Benchabla,1986-09-26,35,Male,184.0,81.0,none
Algeria,ALG,Boxing,"Super-Heavyweight, Men",Chouaib,Bouloudinats,1987-01-08,34,Male,183.0,91.0,none
Algeria,ALG,Boxing,"Flyweight, Women",Roumaysa,Boualam,1994-10-10,27,Female,0.0,0.0,none
Algeria,ALG,Boxing,"Lightweight, Women",Imane,Khelif,1999-05-02,22,Female,0.0,0.0,none
Algeria,ALG,Boxing,"Middleweight, Women",Ichrak,Chaib,2001-01-16,20,Female,174.0,75.0,none
Algeria,ALG,Canoe Sprint,"Kayak Singles, 200 metres, Women",Amira,Kheris,1999-01-25,22,Female,0.0,0.0,none
Algeria,ALG,Canoe Sprint,"Kayak Singles, 500 metres, Women",Amira,Kheris,1999-01-25,22,Female,0.0,0.0,none
Algeria,ALG,Cycling Road,"Road Race, Individual, Men",Azzedine,Lagab,1986-09-18,35,Male,172.0,67.0,none
Algeria,ALG,Cycling Road,"Road Race, Individual, Men",Hamza,Mansouri,1999-04-13,22,Male,0.0,0.0,none
Algeria,ALG,Cycling Road,"Individual Time Trial, Men",Azzedine,Lagab,1986-09-18,35,Male,172.0,67.0,none
Algeria,ALG,Fencing,"Foil, Individual, Men",Salim,Heroui,1999-03-19,22,Male,0.0,0.0,none
Algeria,ALG,Fencing,"Sabre, Individual, Men",Akram,Bounabi,1999-08-28,22,Male,0.0,0.0,none
Algeria,ALG,Fencing,"Foil, Individual, Women",Meriem,Mebarki,2003-06-22,18,Female,0.0,0.0,none
Algeria,ALG,Fencing,"Sabre, Individual, Women",Kaouther,Mohamed Belkebir,2003-08-05,18,Female,0.0,0.0,none
Algeria,ALG,Judo,"Lightweight, Men",Fethi,Nourine,1991-06-14,30,Male,0.0,0.0,none
Algeria,ALG,Judo,"Heavyweight, Women",Sonia,Asselah,1991-08-20,30,Female,176.0,78.0,none
Algeria,ALG,Karate,"Kumite, >61 kg, Women",Lamya,Matoub,1992-01-18,29,Female,0.0,0.0,none
Algeria,ALG,Marathon Swimming,"10 kilometres Open Water, Women",Souad Nefissa,Cherouati,1989-02-10,32,Female,0.0,0.0,none
Algeria,ALG,Rowing,"Lightweight Double Sculls, Men",Kamel,Ait Daoud,1985-05-18,36,Male,180.0,70.0,none
Algeria,ALG,Rowing,"Lightweight Double Sculls, Men",Sid Ali,Boudina,1990-05-07,31,Male,178.0,73.0,none
Algeria,ALG,Sailing,"Windsurfer, Men",Hamza,Bouras,1987-12-16,34,Male,170.0,73.0,none
Algeria,ALG,Sailing,"Windsurfer, Women",Amina Nadjet,Berrichi,1995-05-16,26,Female,0.0,0.0,none
Algeria,ALG,Shooting,"Air Rifle, 10 metres, Women",Houda,Chaabi,1986-07-07,35,Female,0.0,0.0,none
Algeria,ALG,Swimming,"50 metres Freestyle, Men",Oussama,Sahnoune,1992-08-02,29,Male,190.0,90.0,none
Algeria,ALG,Swimming,"100 metres Freestyle, Men",Oussama,Sahnoune,1992-08-02,29,Male,190.0,90.0,none
Algeria,ALG,Swimming,"50 metres Freestyle, Women",Amel,Melih,1993-10-06,28,Female,0.0,0.0,none
Algeria,ALG,Swimming,"100 metres Freestyle, Women",Amel,Melih,1993-10-06,28,Female,0.0,0.0,none
Algeria,ALG,Table Tennis,"Singles, Men",Larbi,Bouriah,1983-02-24,38,Male,0.0,0.0,none
Algeria,ALG,Weightlifting,"Super-Heavyweight, Men",Walid,Bidani,1994-06-11,27,Male,185.0,0.0,none
Algeria,ALG,Wrestling,"Featherweight, Greco-Roman, Men",Abdelkarim,Fergat,1994-03-02,27,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Welterweight, Greco-Roman, Men",Abdelmalek,Merabet,2000-12-07,21,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Bachir,Sid Azara,1996-03-03,25,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Heavyweight, Greco-Roman, Men",Adem,Boudjemline,1994-02-28,27,Male,180.0,85.0,none
Algeria,ALG,Wrestling,"Featherweight, Freestyle, Men",Abdelhak,Kherbache,1995-06-25,26,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Light-Heavyweight, Freestyle, Men",Fateh,Benferdjallah,2001-04-15,20,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Heavyweight, Freestyle, Men",Mohamed,Fardj,1998-07-19,23,Male,0.0,0.0,none
Algeria,ALG,Wrestling,"Super-Heavyweight, Freestyle, Men",Djahid,Berrahal,1994-01-24,27,Male,0.0,0.0,none
American Samoa,ASA,Athletics,"100 metres, Men",Nathan Ikon,Crumpton,1985-10-09,36,Male,0.0,0.0,none
American Samoa,ASA,Sailing,"Two Person Dinghy, Men",Tyler Justus,Paige,1995-09-01,26,Male,0.0,0.0,none
American Samoa,ASA,Sailing,"Two Person Dinghy, Men",Adrian Wilhelm Jochen,Hoesch,1993-02-09,28,Male,0.0,0.0,none
American Samoa,ASA,Swimming,"100 metres Breaststroke, Men",Micah,Masei,1999-03-22,22,Male,188.0,84.0,none
American Samoa,ASA,Swimming,"100 metres Breaststroke, Women",Tilali Rose Leslie,Scanlan,1999-11-03,22,Female,0.0,0.0,none
American Samoa,ASA,Weightlifting,"Heavyweight, Men",Tanumafili Malietoa,Jungblut,1990-06-10,31,Male,188.0,94.0,none
Andorra,AND,Athletics,"800 metres, Men",Pol,Moya Betriu,1996-12-09,25,Male,178.0,62.0,none
Andorra,AND,Canoe Slalom,"Kayak Singles, Slalom, Women",Mònica,Dòria Vilarrubla,1999-12-04,22,Female,0.0,0.0,none
Andorra,AND,Canoe Slalom,"Canadian Singles, Slalom, Women",Mònica,Dòria Vilarrubla,1999-12-04,22,Female,0.0,0.0,none
Angola,ANG,Athletics,"100 metres, Men",Aveni,Miguel,2002-08-19,19,Male,0.0,0.0,none
Angola,ANG,Handball,"Handball, Women",Marilia,Quizelete,1997-06-03,24,Female,174.0,63.0,none
Angola,ANG,Handball,"Handball, Women",Juliana,José Machado,1994-11-06,27,Female,175.0,0.0,none
Angola,ANG,Handball,"Handball, Women",Helena Gilda,Simão Paulo,1998-01-24,23,Female,173.0,78.0,none
Angola,ANG,Handball,"Handball, Women",Natália Maria,Bernardo-Santos,1986-12-25,35,Female,170.0,65.0,none
Angola,ANG,Handball,"Handball, Women",Albertina,da Cruz Kassoma,1996-06-12,25,Female,185.0,97.0,none
Angola,ANG,Handball,"Handball, Women",Helena Chidi Cawela,de Sousa,1994-11-07,27,Female,182.0,88.0,none
Angola,ANG,Handball,"Handball, Women",Natalia Mafiela,Kamalandua Fonseca,1998-12-25,23,Female,164.0,59.0,none
Angola,ANG,Handball,"Handball, Women",Teresa Patrícia,De Almeida,1988-04-05,33,Female,172.0,98.0,none
Angola,ANG,Handball,"Handball, Women",Wuta Waco,Bige Dombaxi,1986-04-05,35,Female,173.0,71.0,none
Angola,ANG,Handball,"Handball, Women",Stelvia de Jesus,Pascoal,2002-10-20,19,Female,172.0,77.0,none
Angola,ANG,Handball,"Handball, Women",Magda,Alfredo Cazanga,1991-05-28,30,Female,174.0,73.0,none
Angola,ANG,Handball,"Handball, Women",Liliana,da Silva Venâncio,1995-09-19,26,Female,191.0,96.0,none
Angola,ANG,Handball,"Handball, Women",Azenaide Danila,José Carlos,1990-06-14,31,Female,175.0,0.0,none
Angola,ANG,Handball,"Handball, Women",Isabel Evelize,Wangimba Guialo,1990-04-08,31,Female,168.0,0.0,none
Angola,ANG,Judo,"Lightweight, Women",Diassonema Neidy Curiata,Mucungui,1996-06-06,25,Female,0.0,0.0,none
Angola,ANG,Sailing,"Two Person Dinghy, Men",Matias,Montinho,1990-07-15,31,Male,167.0,68.0,none
Angola,ANG,Sailing,"Two Person Dinghy, Men",Paixão Fernando,Afonso Afonso,1991-01-02,30,Male,176.0,80.0,none
Angola,ANG,Swimming,"100 metres Butterfly, Men",Salvador,Vieira Gordo,2003-01-07,18,Male,0.0,0.0,none
Angola,ANG,Swimming,"100 metres Freestyle, Women",Catarina,Welvitchia Nobre Sousa,2000-04-27,21,Female,0.0,0.0,none
Antigua and Barbuda,ANT,Athletics,"100 metres, Men",Cejhae Colin,Greene,1995-10-06,26,Male,174.0,72.0,none
Antigua and Barbuda,ANT,Athletics,"100 metres, Women",Joella,Lloyd,2002-04-12,19,Female,0.0,0.0,none
Antigua and Barbuda,ANT,Boxing,"Lightweight, Men",Alston Conrad S.,Ryan,1993-10-09,28,Male,0.0,0.0,none
Antigua and Barbuda,ANT,Sailing,"One Person Dinghy, Women",Jalese,Gordon,2001-11-08,20,Female,0.0,0.0,none
Antigua and Barbuda,ANT,Swimming,"100 metres Freestyle, Men",Stefano,Mitchell,1999-09-22,22,Male,0.0,0.0,none
Antigua and Barbuda,ANT,Swimming,"50 metres Freestyle, Women",Samantha,Roberts,2000-04-21,21,Female,172.0,64.0,none
Argentina,ARG,Artistic Gymnastics,"Individual All-Around, Women",Abigail,Magistrati,2003-12-29,18,Female,0.0,0.0,none
Argentina,ARG,Artistic Gymnastics,"Floor Exercise, Women",Abigail,Magistrati,2003-12-29,18,Female,0.0,0.0,none
Argentina,ARG,Artistic Gymnastics,"Uneven Bars, Women",Abigail,Magistrati,2003-12-29,18,Female,0.0,0.0,none
Argentina,ARG,Artistic Gymnastics,"Balance Beam, Women",Abigail,Magistrati,2003-12-29,18,Female,0.0,0.0,none
Argentina,ARG,Athletics,"Marathon, Men",Eulalio,Muñoz,1995-07-16,26,Male,0.0,0.0,none
Argentina,ARG,Athletics,"Marathon, Men",Joaquín Emanuel,Arbe,1990-08-25,31,Male,0.0,0.0,none
Argentina,ARG,Athletics,"Pole Vault, Men",Germán Pablo,Chiaraviglio Ermácora,1987-04-16,34,Male,195.0,84.0,none
Argentina,ARG,Athletics,"Marathon, Women",Marcela Cristina,Gómez,1984-02-19,37,Female,0.0,0.0,none
Argentina,ARG,Athletics,"3,000 metres Steeplechase, Women",Belén Adaluz,Casetta,1994-09-26,27,Female,163.0,52.0,none
Argentina,ARG,Basketball,"Basketball, Men",Luis Alberto,Scola Balvoa,1980-04-30,41,Male,206.0,108.0,none
Argentina,ARG,Basketball,"Basketball, Men","Facundo  ""Facu""",Campazzo,1991-03-23,30,Male,181.0,85.0,none
Argentina,ARG,Basketball,"Basketball, Men",Felipe Nicolás,Laprovíttola Stolbizer,1990-01-31,31,Male,193.0,88.0,none
Argentina,ARG,Basketball,"Basketball, Men","Nicolás José ""Nico""",Brussino,1993-03-02,28,Male,200.0,84.0,none
Argentina,ARG,Basketball,"Basketball, Men",Leandro Nicolás,Bolmaro,2000-09-11,21,Male,0.0,0.0,none
Argentina,ARG,Basketball,"Basketball, Men",Francisco,Cáffaro,2000-05-19,21,Male,207.0,0.0,none
Argentina,ARG,Basketball,"Basketball, Men",Marcos Nicolás,Delía,1992-04-08,29,Male,209.0,105.0,none
Argentina,ARG,Basketball,"Basketball, Men",Gabriel Alejandro,Deck,1995-02-08,26,Male,197.0,107.0,none
Argentina,ARG,Basketball,"Basketball, Men",Luca,Vildoza,1995-08-11,26,Male,191.0,0.0,none
Argentina,ARG,Basketball,"Basketball, Men",Juan Pablo,Vaulet,1996-03-22,25,Male,198.0,0.0,none
Argentina,ARG,Basketball,"Basketball, Men",Patricio,Garino Gullotta,1993-05-17,28,Male,196.0,96.0,none
Argentina,ARG,Basketball,"Basketball, Men",Tayavek Ismael,Gallizzi,1993-02-08,28,Male,205.0,0.0,none
Argentina,ARG,Beach Volleyball,"Beach Volleyball, Men",Julián Amado,Azaad,1990-12-26,31,Male,0.0,0.0,none
Argentina,ARG,Beach Volleyball,"Beach Volleyball, Men",Nicolás Matías,Capogrosso,1995-01-15,26,Male,205.0,0.0,none
Argentina,ARG,Beach Volleyball,"Beach Volleyball, Women",Ana María,Gallay,1986-01-16,35,Female,174.0,66.0,none
Argentina,ARG,Beach Volleyball,"Beach Volleyball, Women",Fernanda Gabriela,Pereyra,1991-06-30,30,Female,180.0,0.0,none
Argentina,ARG,Boxing,"Flyweight, Men",Ramón Nicanor,Quiroga,1997-08-26,24,Male,0.0,0.0,none
Argentina,ARG,Boxing,"Featherweight, Men",Mirco Jehiel,Cuello,2000-09-21,21,Male,173.0,56.0,none
Argentina,ARG,Boxing,"Welterweight, Men",Brian Agustín,Arregui,2000-01-15,21,Male,177.0,69.0,none
Argentina,ARG,Boxing,"Middleweight, Men",Francisco Daniel,Verón,1998-10-28,23,Male,0.0,0.0,none
Argentina,ARG,Boxing,"Lightweight, Women",Dayana Érika Iohanna,Sánchez,1992-08-28,29,Female,0.0,0.0,none
Argentina,ARG,Canoe Slalom,"Kayak Singles, Slalom, Men",Lucas Ignacio,Rossi,1994-12-21,27,Male,0.0,0.0,none
Argentina,ARG,Canoe Sprint,"Kayak Singles, 200 metres, Men",Rubén Óscar,Voisard Rézola,1991-04-21,30,Male,174.0,80.0,none
Argentina,ARG,Canoe Sprint,"Kayak Singles, 1,000 metres, Men",Agustín,Vernice,1995-07-03,26,Male,0.0,0.0,none
Argentina,ARG,Canoe Sprint,"Kayak Singles, 200 metres, Women",Brenda Eliana,Rojas,1995-10-15,26,Female,166.0,64.0,none
Argentina,ARG,Canoe Sprint,"Kayak Singles, 500 metres, Women",Brenda Eliana,Rojas,1995-10-15,26,Female,166.0,64.0,none
Argentina,ARG,Cycling BMX Racing,"BMX, Men",Nicolás Exequiel,Torres,1997-09-09,24,Male,0.0,0.0,none
Argentina,ARG,Cycling Mountain Bike,"Cross-Country, Women",Sofía,Gómez Villafañe,1994-04-15,27,Female,0.0,0.0,none
Argentina,ARG,Cycling Road,"Road Race, Individual, Men",Eduardo,Sepúlveda,1991-06-13,30,Male,173.0,63.0,none
Argentina,ARG,Equestrian Jumping,"Individual, Open",José María,"la Rocca, Jr.",1969-01-01,52,Male,187.0,83.0,none
Argentina,ARG,Equestrian Jumping,"Individual, Open",Martín,Dopazo,1969-03-13,52,Male,179.0,79.0,none
Argentina,ARG,Equestrian Jumping,"Individual, Open",Adalrico Fabián,Sejanes Fernández,1969-09-04,52,Male,0.0,0.0,none
Argentina,ARG,Equestrian Jumping,"Team, Open",Adalrico Fabián,Sejanes Fernández,1969-09-04,52,Male,0.0,0.0,none
Argentina,ARG,Equestrian Jumping,"Team, Open",Martín,Dopazo,1969-03-13,52,Male,179.0,79.0,none
Argentina,ARG,Equestrian Jumping,"Team, Open",Matías,Albarracín,1979-10-25,42,Male,174.0,65.0,none
Argentina,ARG,Equestrian Jumping,"Team, Open",José María,"la Rocca, Jr.",1969-01-01,52,Male,187.0,83.0,none
Argentina,ARG,Fencing,"Sabre, Individual, Women",María Belén,Pérez Maurice,1985-07-12,36,Female,180.0,68.0,none
Argentina,ARG,Football,"Football, Men",Jeremías Conán,Ledesma,1993-02-13,28,Male,187.0,0.0,none
Argentina,ARG,Football,"Football, Men",Patricio Nehuén,Pérez,2000-06-24,21,Male,185.0,0.0,none
Argentina,ARG,Football,"Football, Men",Claudio Nicolás,Bravo,1997-03-13,24,Male,0.0,0.0,none
Argentina,ARG,Football,"Football, Men",Hernán,de la Fuente,1997-01-07,24,Male,177.0,0.0,none
Argentina,ARG,Football,"Football, Men",Fausto Mariano,Vera,2000-03-26,21,Male,179.0,0.0,none
Argentina,ARG,Football,"Football, Men",Julio Leonel,Mosevich,1997-02-04,24,Male,185.0,0.0,none
Argentina,ARG,Football,"Football, Men",Agustín José,Urzi,2000-05-04,21,Male,170.0,0.0,none
Argentina,ARG,Football,"Football, Men",Santiago,Colombatto,1997-01-17,24,Male,0.0,0.0,none
Argentina,ARG,Football,"Football, Men",Adolfo Julián,Gaich,1999-02-26,22,Male,194.0,0.0,none
Argentina,ARG,Football,"Football, Men",Alexis,MacAllister,1998-12-24,23,Male,176.0,0.0,none
Argentina,ARG,Football,"Football, Men",Ezequiel Omar,Barco,1999-03-29,22,Male,162.0,0.0,none
Argentina,ARG,Football,"Football, Men",Lautaro Alberto,Morales,1999-12-16,22,Male,187.0,0.0,none
Argentina,ARG,Football,"Football, Men",Marcelo Andrés,Herrera Mansilla Barrios,1998-11-03,23,Male,175.0,0.0,none
Argentina,ARG,Football,"Football, Men",Facundo Axel,Medina,1999-05-28,22,Male,177.0,0.0,none
Argentina,ARG,Football,"Football, Men",Pedro,de la Vega,2001-02-07,20,Male,177.0,0.0,none
Argentina,ARG,Football,"Football, Men",Martín Ismael,Payero,1998-09-11,23,Male,183.0,0.0,none
Argentina,ARG,Football,"Football, Men","Tomás ""Toto""",Belmonte,1998-05-27,23,Male,178.0,0.0,none
Argentina,ARG,Football,"Football, Men",Ezequiel,Ponce Martínez,1997-03-29,24,Male,180.0,0.0,none
Argentina,ARG,Football,"Football, Men",Francisco Gabriel,Ortega,1999-03-19,22,Male,178.0,0.0,none
Argentina,ARG,Football,"Football, Men",Thiago Ezequiel,Almada,2001-04-26,20,Male,171.0,0.0,none
Argentina,ARG,Football,"Football, Men",Carlos Fernando,Valenzuela,1997-04-22,24,Male,167.0,0.0,none
Argentina,ARG,Football,"Football, Men",Joaquín,Blázquez,2001-01-28,20,Male,193.0,0.0,none
Argentina,ARG,Golf,"Individual, Women",Magdalena María,Simmermacher,1996-03-23,25,Female,0.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Federico Gastón,Fernández,1989-10-17,32,Male,191.0,88.0,none
Argentina,ARG,Handball,"Handball, Men",Federico,Pizarro,1986-09-07,35,Male,190.0,84.0,none
Argentina,ARG,Handball,"Handball, Men",Sebastián Alejandro,Simonet Moldes,1986-05-12,35,Male,189.0,93.0,none
Argentina,ARG,Handball,"Handball, Men",Pablo,Vainstein,1989-07-18,32,Male,184.0,89.0,none
Argentina,ARG,Handball,"Handball, Men",Diego Esteban,Simonet Moldes,1989-12-26,32,Male,190.0,88.0,none
Argentina,ARG,Handball,"Handball, Men",Ignacio Nicolás,Pizarro,1990-02-08,31,Male,178.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Pablo Ariel,Simonet Moldes,1992-05-04,29,Male,185.0,90.0,none
Argentina,ARG,Handball,"Handball, Men",Santiago,Baronetto,1992-10-27,29,Male,0.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Pedro,Martínez Camí García,1999-12-20,22,Male,190.0,82.0,none
Argentina,ARG,Handball,"Handball, Men",Lucas Darío,Moscariello,1992-02-19,29,Male,190.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Gonzalo Matías,Carou Marcel,1979-08-15,42,Male,190.0,100.0,none
Argentina,ARG,Handball,"Handball, Men",Ramiro,Martínez,1995-07-22,26,Male,180.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Gastón Alberto,Mouriño,1994-10-12,27,Male,192.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Leonel Sergio Carlos,Maciel,1989-01-04,32,Male,192.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Nicolás,Bonanno,1991-11-18,30,Male,198.0,0.0,none
Argentina,ARG,Handball,"Handball, Men",Juan Manuel,Bar,1987-06-29,34,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Juan Manuel,Vivaldi,1979-07-17,42,Male,180.0,80.0,none
Argentina,ARG,Hockey,"Hockey, Men",Pedro,Ibarra,1985-09-11,36,Male,174.0,75.0,none
Argentina,ARG,Hockey,"Hockey, Men",Santiago Tomás,Tarazona,1996-05-31,25,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men","Nicolás Santiago ""Nico""",Keenan,1997-05-06,24,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Nahuel,Salis,1989-08-06,32,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Maico,Casella Schuth,1997-06-05,24,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Lucas Martín,Vila,1986-08-23,35,Male,172.0,75.0,none
Argentina,ARG,Hockey,"Hockey, Men",José Leandro,Tolini,1990-03-14,31,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Diego Ignacio,Paz,1992-08-10,29,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Ignacio Horacio,Ortiz,1987-07-26,34,Male,180.0,76.0,none
Argentina,ARG,Hockey,"Hockey, Men",Juan Martín,López,1985-05-27,36,Male,178.0,74.0,none
Argentina,ARG,Hockey,"Hockey, Men",Matías Alejandro,Rey,1984-12-01,37,Male,178.0,72.0,none
Argentina,ARG,Hockey,"Hockey, Men",Lucas,Martínez Ruiz,1993-11-17,28,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Nicolás,Cicileo,1993-10-01,28,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Agustín Alejandro,Mazzilli,1989-06-20,32,Male,173.0,77.0,none
Argentina,ARG,Hockey,"Hockey, Men",Lucas Rafael,Rossi,1985-06-02,36,Male,188.0,88.0,none
Argentina,ARG,Hockey,"Hockey, Men",Thomas Ezequiel,Habif,1996-05-27,25,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Men",Agustín Fernando,Bugallo,1995-04-23,26,Male,0.0,0.0,none
Argentina,ARG,Hockey,"Hockey, Women",María Belén,Succi,1985-10-16,36,Female,177.0,72.0,silver
Argentina,ARG,Hockey,"Hockey, Women","Sofía ""Poy""",Toccalino,1997-03-20,24,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Agustina,Gorzelany,1996-03-11,25,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Valentina,Raposo Ruiz De Los Llanos,2003-01-28,18,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women","Agostina ""Agos""",Alonso,1995-10-01,26,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Agustina,Albertario,1993-01-01,28,Female,165.0,55.0,silver
Argentina,ARG,Hockey,"Hockey, Women","María José ""Majo""",Granatto,1995-04-21,26,Female,158.0,58.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Delfina,Merino,1989-10-15,32,Female,169.0,59.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Rocío María,Sánchez Moccia,1988-08-02,33,Female,157.0,54.0,silver
Argentina,ARG,Hockey,"Hockey, Women","Victoria ""Vicky""",Sauze Valdez,1991-07-21,30,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women","María Victoria ""Vicky""",Granatto,1991-04-09,30,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Eugenia María,Trinchinetti,1997-07-17,24,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Micaela,Retegui,1996-04-23,25,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",María Emilia,Forcherio,1995-02-16,26,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Sofía,Maccari,1984-07-03,37,Female,165.0,66.0,silver
Argentina,ARG,Hockey,"Hockey, Women",María Noel,Barrionuevo,1984-05-16,37,Female,171.0,58.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Julieta,Jankunas,1999-01-20,22,Female,0.0,0.0,silver
Argentina,ARG,Hockey,"Hockey, Women",Valentina Isabel,Costa Biondi,1995-09-13,26,Female,0.0,0.0,silver
Argentina,ARG,Judo,"Half-Middleweight, Men",Emmanuel,Lucenti,1984-11-23,37,Male,180.0,81.0,none
Argentina,ARG,Judo,"Extra-Lightweight, Women",Paula Belén,Pareto,1986-01-16,35,Female,150.0,48.0,none
Argentina,ARG,Marathon Swimming,"10 kilometres Open Water, Women",Cecilia Elizabeth,Biagioli,1985-01-03,36,Female,168.0,54.0,none
Argentina,ARG,Modern Pentathlon,"Individual, Men",Sergio Alí,Villamayor,1989-12-04,32,Male,0.0,0.0,none
Argentina,ARG,Rowing,"Lightweight Double Sculls, Women",Milka,Kraljev,1982-11-08,39,Female,166.0,57.0,none
Argentina,ARG,Rowing,"Lightweight Double Sculls, Women",Evelyn Maricel,Silvestro,1999-03-01,22,Female,0.0,0.0,none
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",Santiago,Álvarez Fourcade,1994-02-17,27,Male,188.0,93.0,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",Lautaro,Bazán Vélez,1996-02-24,25,Male,0.0,0.0,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",Felipe,Del Mestre,1993-09-25,28,Male,186.0,0.0,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",Matías Lucas,Osadczuk,1997-04-22,24,Male,191.0,0.0,bronze
Argentina,ARG,Rugby Sevens,"Rugby Sevens, Men",Rodrigo,Etchart,1994-01-24,27,Male,175.0,80.0,bronze
